Tarih	Urun	SatisNetTutar	Kur	Sicaklik
2016-12-06	Sebze	15017.07	2,9080	23,50
2016-12-07	Meyve	12893.17	2,8961	25,67
2016-12-07	Sebze	10769.01	2,8961	25,67
2016-12-08	Meyve	11083.55	2,9601	25,61
2016-12-08	Sebze	7604.03	2,9601	25,61
2016-12-09	Meyve	3561.18	2,9531	24,56
2016-12-09	Sebze	3960.54	2,9531	24,56
2016-12-10	Meyve	9607.93	3,0787	22,28
2016-12-10	Sebze	10734.11	3,0787	22,28
2016-12-11	Meyve	13444.55	3,2565	16,44
2016-12-11	Sebze	14706.4	3,2565	16,44
2016-12-12	Meyve	11206.53	3,4500	10,78
2016-12-12	Sebze	12579.95	3,4500	10,78
2016-12-13	Meyve	9997.64	3,5148	4,17
2016-12-13	Sebze	10759.32	3,5148	4,17
2016-12-14	Meyve	10730.66	3,4697	3,56
2016-12-14	Sebze	11221.74	3,4697	3,56
2016-12-15	Meyve	9400.83	3,4761	4,44
2016-12-15	Sebze	10736.61	3,4761	4,44
2016-12-16	Meyve	10267.91	3,5132	3,33
2016-12-16	Sebze	12249.75	3,5132	3,33
2016-12-17	Meyve	16346.81	3,4916	3,50
2016-12-17	Sebze	18176.94	3,4916	3,50
2016-12-18	Meyve	16065.29	3,4916	3,56
2016-12-18	Sebze	19547.12	3,4916	3,56
2016-12-19	Meyve	11150.76	3,4916	3,00
2016-12-19	Sebze	13356.85	3,4916	3,00
2016-12-20	Meyve	11721.57	3,4923	3,61
2016-12-20	Sebze	10723.11	3,4923	3,61
2016-12-21	Meyve	9168.23	3,5092	5,39
2016-12-21	Sebze	12163.79	3,5092	5,39
2016-12-22	Meyve	9470.7	3,5075	5,78
2016-12-22	Sebze	11781.14	3,5075	5,78
2016-12-23	Meyve	10563.87	3,5030	7,78
2016-12-23	Sebze	13413.84	3,5030	7,78
2016-12-24	Meyve	17578.63	3,5052	5,56
2016-12-24	Sebze	18928.59	3,5052	5,56
2016-12-25	Meyve	16993.84	3,5052	5,39
2016-12-25	Sebze	17945.71	3,5052	5,39
2016-12-26	Meyve	11944.7	3,5052	4,50
2016-12-26	Sebze	14266.7	3,5052	4,50
2016-12-27	Meyve	10656.3	3,5016	5,33
2016-12-27	Sebze	13565.72	3,5016	5,33
2016-12-28	Meyve	11100.23	3,5110	5,94
2016-12-28	Sebze	13705.53	3,5110	5,94
2016-12-29	Meyve	14559.68	3,5304	3,94
2016-12-29	Sebze	19374.44	3,5304	3,94
2016-12-30	Meyve	25527.85	3,5294	1,89
2016-12-30	Sebze	31128.48	3,5294	1,89
2016-12-31	Meyve	33092.71	3,5167	2,33
2016-12-31	Sebze	30509.33	3,5167	2,33
2017-01-01	Meyve	10316.25	3.5167	3.06
2017-01-01	Sebze	11428.26	3.5167	3.06
2017-01-02	Meyve	9499.69	3.7847	2.33
2017-01-02	Sebze	12756.13	3.7847	2.33
2017-01-03	Meyve	9907.89	3.6053	6.56
2017-01-03	Sebze	11121.81	3.6053	6.56
2017-01-04	Meyve	18552.63	3.6336	9.17
2017-01-04	Sebze	19842.24	3.6336	9.17
2017-01-05	Meyve	23674.05	3.5479	14.39
2017-01-05	Sebze	23053.14	3.5479	14.39
2017-01-06	Meyve	15999.26	3.5309	21.33
2017-01-06	Sebze	12542.17	3.5309	21.33
2017-01-07	Meyve	17689.11	3.5144	31.5
2017-01-07	Sebze	13042.0	3.5144	31.5
2017-01-08	Meyve	11029.09	3.5202	26.11
2017-01-08	Sebze	10316.75	3.5202	26.11
2017-01-09	Meyve	4615.41	3.4386	22.17
2017-01-09	Sebze	4945.9	3.4386	22.17
2017-01-10	Meyve	18792.5	3.5496	17.06
2017-01-10	Sebze	18185.53	3.5496	17.06
2017-01-11	Meyve	12471.85	3.7728	9.5
2017-01-11	Sebze	12345.73	3.7728	9.5
2017-01-12	Meyve	12356.09	3.9363	17.22
2017-01-12	Sebze	13937.45	3.9363	17.22
2017-01-13	Meyve	12565.41	3.8403	6.17
2017-01-13	Sebze	15970.38	3.8403	6.17
2017-01-14	Meyve	16226.81	3.7967	9.22
2017-01-14	Sebze	19139.2	3.7967	9.22
2017-01-15	Meyve	18133.02	3.7967	4.39
2017-01-15	Sebze	22062.56	3.7967	4.39
2017-01-16	Meyve	12845.18	3.7967	5.78
2017-01-16	Sebze	17090.77	3.7967	5.78
2017-01-17	Meyve	10857.47	3.7589	7.22
2017-01-17	Sebze	13483.35	3.7589	7.22
2017-01-18	Meyve	9097.67	3.7589	7.17
2017-01-18	Sebze	12228.4	3.7589	7.17
2017-01-19	Meyve	9184.0	3.7746	6.89
2017-01-19	Sebze	13043.07	3.7746	6.89
2017-01-20	Meyve	11956.53	3.7914	4.22
2017-01-20	Sebze	14997.92	3.7914	4.22
2017-01-21	Meyve	15721.27	3.8149	3.67
2017-01-21	Sebze	19572.33	3.8149	3.67
2017-01-22	Meyve	16208.29	3.8149	3.89
2017-01-22	Sebze	18457.97	3.8149	3.89
2017-01-23	Meyve	12045.32	3.8149	5.28
2017-01-23	Sebze	15587.84	3.8149	5.28
2017-01-24	Meyve	9555.74	3.7652	5.67
2017-01-24	Sebze	12434.7	3.7652	5.67
2017-01-25	Meyve	10927.75	3.7496	3.61
2017-01-25	Sebze	14946.23	3.7496	3.61
2017-01-26	Meyve	11236.24	3.7496	1.33
2017-01-26	Sebze	14177.44	3.7496	1.33
2017-01-27	Meyve	10899.09	3.8316	-0.22
2017-01-27	Sebze	13680.69	3.8316	-0.22
2017-01-28	Meyve	15410.95	3.8751	1.22
2017-01-28	Sebze	21215.27	3.8751	1.22
2017-01-29	Meyve	15802.77	3.8751	4.11
2017-01-29	Sebze	20167.02	3.8751	4.11
2017-01-30	Meyve	11246.93	3.8751	3.44
2017-01-30	Sebze	14566.89	3.8751	3.44
2017-01-31	Meyve	8680.95	3.8297	2.11
2017-01-31	Sebze	13176.44	3.8297	2.11
2017-02-01	Meyve	11173.18	3.5167	4.89
2017-02-01	Sebze	15342.37	3.5167	4.89
2017-02-02	Meyve	9404.24	3.772	5.17
2017-02-02	Sebze	13695.32	3.772	5.17
2017-02-03	Meyve	10624.69	3.6288	10.33
2017-02-03	Sebze	12384.64	3.6288	10.33
2017-02-04	Meyve	18911.4	3.6336	10.06
2017-02-04	Sebze	20462.26	3.6336	10.06
2017-02-05	Meyve	16762.17	3.5479	15.39
2017-02-05	Sebze	18383.88	3.5479	15.39
2017-02-06	Meyve	24765.48	3.5288	22.83
2017-02-06	Sebze	12985.48	3.5288	22.83
2017-02-07	Meyve	21399.2	3.5144	28.5
2017-02-07	Sebze	16643.86	3.5144	28.5
2017-02-08	Meyve	11904.82	3.5145	27.06
2017-02-08	Sebze	9898.98	3.5145	27.06
2017-02-09	Meyve	7866.33	3.4386	24.06
2017-02-09	Sebze	7812.15	3.4386	24.06
2017-02-10	Meyve	15067.12	3.5496	17.28
2017-02-10	Sebze	14166.06	3.5496	17.28
2017-02-11	Meyve	10924.17	3.8054	9.61
2017-02-11	Sebze	15043.96	3.8054	9.61
2017-02-12	Meyve	17024.29	3.9363	17.5
2017-02-12	Sebze	17589.63	3.9363	17.5
2017-02-13	Meyve	13388.52	3.6723	2.72
2017-02-13	Sebze	18817.48	3.6723	2.72
2017-02-14	Meyve	11424.39	3.6843	0.72
2017-02-14	Sebze	32354.25	3.6843	0.72
2017-02-15	Meyve	9870.08	3.6468	3.11
2017-02-15	Sebze	12713.43	3.6468	3.11
2017-02-16	Meyve	11984.58	3.6437	3.44
2017-02-16	Sebze	12451.88	3.6437	3.44
2017-02-17	Meyve	12298.21	3.6678	3.33
2017-02-17	Sebze	13978.23	3.6678	3.33
2017-02-18	Meyve	15657.02	3.6637	7.44
2017-02-18	Sebze	17160.34	3.6637	7.44
2017-02-19	Meyve	17648.74	3.6637	11.0
2017-02-19	Sebze	20759.32	3.6637	11.0
2017-02-20	Meyve	13703.77	3.6637	7.28
2017-02-20	Sebze	17154.67	3.6637	7.28
2017-02-21	Meyve	10934.08	3.6186	6.39
2017-02-21	Sebze	12393.27	3.6186	6.39
2017-02-22	Meyve	9323.8	3.616	8.94
2017-02-22	Sebze	12639.44	3.616	8.94
2017-02-23	Meyve	9795.86	3.6079	10.61
2017-02-23	Sebze	11736.83	3.6079	10.61
2017-02-24	Meyve	11126.46	3.5722	11.67
2017-02-24	Sebze	14043.48	3.5722	11.67
2017-02-25	Meyve	15962.64	3.5664	10.83
2017-02-25	Sebze	19234.57	3.5664	10.83
2017-02-26	Meyve	17061.57	3.5664	8.0
2017-02-26	Sebze	20505.36	3.5664	8.0
2017-02-27	Meyve	11555.44	3.5664	6.94
2017-02-27	Sebze	15080.45	3.5664	6.94
2017-02-28	Meyve	10753.0	3.5857	6.11
2017-02-28	Sebze	11520.81	3.5857	6.11
2017-03-01	Meyve	9504.12	3.5313	6.78
2017-03-01	Sebze	13733.27	3.5313	6.78
2017-03-02	Meyve	10634.61	3.731	8.78
2017-03-02	Sebze	13952.43	3.731	8.78
2017-03-03	Meyve	10892.02	3.679	9.67
2017-03-03	Sebze	13898.32	3.679	9.67
2017-03-04	Meyve	14212.42	3.6336	11.5
2017-03-04	Sebze	18169.29	3.6336	11.5
2017-03-05	Meyve	15196.9	3.5323	17.89
2017-03-05	Sebze	15068.39	3.5323	17.89
2017-03-06	Meyve	31453.63	3.5255	24.44
2017-03-06	Sebze	16128.12	3.5255	24.44
2017-03-07	Meyve	16855.11	3.5144	27.67
2017-03-07	Sebze	12142.29	3.5144	27.67
2017-03-08	Meyve	11364.07	3.5267	27.61
2017-03-08	Sebze	8828.45	3.5267	27.61
2017-03-09	Meyve	11023.64	3.4386	24.22
2017-03-09	Sebze	13362.52	3.4386	24.22
2017-03-10	Meyve	12329.16	3.5732	16.94
2017-03-10	Sebze	11438.12	3.5732	16.94
2017-03-11	Meyve	12026.92	3.8045	13.28
2017-03-11	Sebze	15970.37	3.8045	13.28
2017-03-12	Meyve	18174.01	3.9297	17.06
2017-03-12	Sebze	19309.15	3.9297	17.06
2017-03-13	Meyve	12928.34	3.7438	5.94
2017-03-13	Sebze	16265.3	3.7438	5.94
2017-03-14	Meyve	9858.35	3.7368	5.56
2017-03-14	Sebze	13843.68	3.7368	5.56
2017-03-15	Meyve	11831.54	3.7432	8.44
2017-03-15	Sebze	13093.28	3.7432	8.44
2017-03-16	Meyve	11271.3	3.7263	7.67
2017-03-16	Sebze	14223.76	3.7263	7.67
2017-03-17	Meyve	13604.41	3.6688	5.72
2017-03-17	Sebze	14877.43	3.6688	5.72
2017-03-18	Meyve	17156.41	3.6033	7.67
2017-03-18	Sebze	19341.72	3.6033	7.67
2017-03-19	Meyve	18136.75	3.6033	10.0
2017-03-19	Sebze	22805.49	3.6033	10.0
2017-03-20	Meyve	11818.83	3.6033	10.89
2017-03-20	Sebze	18117.89	3.6033	10.89
2017-03-21	Meyve	11613.11	3.6236	14.33
2017-03-21	Sebze	13724.77	3.6236	14.33
2017-03-22	Meyve	11881.84	3.6079	12.78
2017-03-22	Sebze	12096.18	3.6079	12.78
2017-03-23	Meyve	11022.57	3.6231	9.78
2017-03-23	Sebze	12621.24	3.6231	9.78
2017-03-24	Meyve	12772.79	3.6109	9.22
2017-03-24	Sebze	13378.45	3.6109	9.22
2017-03-25	Meyve	18149.03	3.616	8.67
2017-03-25	Sebze	20436.93	3.616	8.67
2017-03-26	Meyve	21722.03	3.616	10.11
2017-03-26	Sebze	24982.11	3.616	10.11
2017-03-27	Meyve	15913.75	3.616	8.5
2017-03-27	Sebze	18887.34	3.616	8.5
2017-03-28	Meyve	12921.28	3.5906	10.33
2017-03-28	Sebze	13415.32	3.5906	10.33
2017-03-29	Meyve	11587.12	3.6161	13.22
2017-03-29	Sebze	13279.13	3.6161	13.22
2017-03-30	Meyve	11420.55	3.639	13.83
2017-03-30	Sebze	12638.25	3.639	13.83
2017-03-31	Meyve	12781.8	3.6361	10.17
2017-03-31	Sebze	14275.88	3.6361	10.17
2017-04-01	Meyve	10074.6	3.5712	8.33
2017-04-01	Sebze	14032.4	3.5712	8.33
2017-04-02	Meyve	14612.79	3.7395	10.0
2017-04-02	Sebze	19179.19	3.7395	10.0
2017-04-03	Meyve	16965.81	3.7189	11.44
2017-04-03	Sebze	17691.42	3.7189	11.44
2017-04-04	Meyve	11455.99	3.635	11.0
2017-04-04	Sebze	13118.39	3.635	11.0
2017-04-05	Meyve	13684.14	3.5292	17.56
2017-04-05	Sebze	14583.76	3.5292	17.56
2017-04-06	Meyve	22795.06	3.5255	22.67
2017-04-06	Sebze	19430.93	3.5255	22.67
2017-04-07	Meyve	13155.09	3.528	22.72
2017-04-07	Sebze	11047.96	3.528	22.72
2017-04-08	Meyve	12650.38	3.5351	28.17
2017-04-08	Sebze	10185.82	3.5351	28.17
2017-04-09	Meyve	13325.08	3.4386	24.33
2017-04-09	Sebze	17542.43	3.4386	24.33
2017-04-10	Meyve	12007.22	3.5755	17.0
2017-04-10	Sebze	11218.03	3.5755	17.0
2017-04-11	Meyve	17413.42	3.8177	13.56
2017-04-11	Sebze	21195.76	3.8177	13.56
2017-04-12	Meyve	14420.16	3.9297	13.39
2017-04-12	Sebze	16326.1	3.9297	13.39
2017-04-13	Meyve	14559.5	3.6733	12.11
2017-04-13	Sebze	15110.67	3.6733	12.11
2017-04-14	Meyve	14140.48	3.6539	13.44
2017-04-14	Sebze	14487.84	3.6539	13.44
2017-04-15	Meyve	23377.5	3.6775	17.28
2017-04-15	Sebze	22156.99	3.6775	17.28
2017-04-16	Meyve	21326.99	3.6775	17.94
2017-04-16	Sebze	22306.07	3.6775	17.94
2017-04-17	Meyve	17006.94	3.6775	14.0
2017-04-17	Sebze	17084.19	3.6775	14.0
2017-04-18	Meyve	15583.45	3.6555	8.83
2017-04-18	Sebze	16315.25	3.6555	8.83
2017-04-19	Meyve	12638.02	3.6812	14.56
2017-04-19	Sebze	14272.37	3.6812	14.56
2017-04-20	Meyve	12838.82	3.6598	13.17
2017-04-20	Sebze	13714.48	3.6598	13.17
2017-04-21	Meyve	16321.71	3.6354	9.94
2017-04-21	Sebze	16648.33	3.6354	9.94
2017-04-22	Meyve	21150.56	3.6366	10.17
2017-04-22	Sebze	22859.55	3.6366	10.17
2017-04-23	Meyve	22413.0	3.6366	11.28
2017-04-23	Sebze	24380.92	3.6366	11.28
2017-04-24	Meyve	16076.32	3.6366	11.0
2017-04-24	Sebze	19056.49	3.6366	11.0
2017-04-25	Meyve	13916.67	3.5901	13.94
2017-04-25	Sebze	15377.27	3.5901	13.94
2017-04-26	Meyve	12115.33	3.5804	14.83
2017-04-26	Sebze	13795.11	3.5804	14.83
2017-04-27	Meyve	11999.46	3.5825	17.44
2017-04-27	Sebze	12935.22	3.5825	17.44
2017-04-28	Meyve	13491.59	3.5558	18.06
2017-04-28	Sebze	15199.92	3.5558	18.06
2017-04-29	Meyve	19501.89	3.5479	21.11
2017-04-29	Sebze	19815.26	3.5479	21.11
2017-04-30	Meyve	17415.59	3.5479	18.06
2017-04-30	Sebze	18200.67	3.5479	18.06
2017-05-01	Meyve	10324.28	3.5739	9.5
2017-05-01	Sebze	14707.48	3.5739	9.5
2017-05-02	Meyve	17862.69	3.7395	10.06
2017-05-02	Sebze	21029.91	3.7395	10.06
2017-05-03	Meyve	16706.91	3.7189	12.11
2017-05-03	Sebze	18456.31	3.7189	12.11
2017-05-04	Meyve	12931.2	3.6405	13.11
2017-05-04	Sebze	14999.05	3.6405	13.11
2017-05-05	Meyve	22413.73	3.5404	17.28
2017-05-05	Sebze	15370.24	3.5404	17.28
2017-05-06	Meyve	15403.25	3.5255	20.72
2017-05-06	Sebze	15185.55	3.5255	20.72
2017-05-07	Meyve	12384.09	3.5467	24.22
2017-05-07	Sebze	9479.43	3.5467	24.22
2017-05-08	Meyve	15821.83	3.5262	29.06
2017-05-08	Sebze	12326.37	3.5262	29.06
2017-05-09	Meyve	15438.61	3.4386	22.94
2017-05-09	Sebze	16598.92	3.4386	22.94
2017-05-10	Meyve	11101.77	3.5609	17.11
2017-05-10	Sebze	11573.38	3.5609	17.11
2017-05-11	Meyve	16661.77	3.8177	13.94
2017-05-11	Sebze	21990.0	3.8177	13.94
2017-05-12	Meyve	13387.63	3.9163	6.44
2017-05-12	Sebze	13213.32	3.9163	6.44
2017-05-13	Meyve	19550.28	3.5836	22.39
2017-05-13	Sebze	20661.87	3.5836	22.39
2017-05-14	Meyve	20512.46	3.5836	21.89
2017-05-14	Sebze	34104.83	3.5836	21.89
2017-05-15	Meyve	18149.26	3.5836	17.67
2017-05-15	Sebze	17993.18	3.5836	17.67
2017-05-16	Meyve	14908.14	3.5536	17.78
2017-05-16	Sebze	12893.91	3.5536	17.78
2017-05-17	Meyve	13607.46	3.543	17.5
2017-05-17	Sebze	12612.33	3.543	17.5
2017-05-18	Meyve	14586.72	3.5522	17.44
2017-05-18	Sebze	11847.78	3.5522	17.44
2017-05-19	Meyve	18772.69	3.6103	16.5
2017-05-19	Sebze	14306.67	3.6103	16.5
2017-05-20	Meyve	19119.88	3.6103	16.0
2017-05-20	Sebze	13600.01	3.6103	16.0
2017-05-21	Meyve	23263.11	3.6103	15.0
2017-05-21	Sebze	17492.9	3.6103	15.0
2017-05-22	Meyve	18916.75	3.6103	16.67
2017-05-22	Sebze	16297.59	3.6103	16.67
2017-05-23	Meyve	15760.65	3.5587	18.06
2017-05-23	Sebze	13325.59	3.5587	18.06
2017-05-24	Meyve	14666.54	3.5631	17.5
2017-05-24	Sebze	12116.16	3.5631	17.5
2017-05-25	Meyve	14919.8	3.562	19.22
2017-05-25	Sebze	11232.45	3.562	19.22
2017-05-26	Meyve	19631.31	3.5561	19.06
2017-05-26	Sebze	15892.3	3.5561	19.06
2017-05-27	Meyve	27884.54	3.5626	18.28
2017-05-27	Sebze	22155.36	3.5626	18.28
2017-05-28	Meyve	28051.87	3.5626	19.11
2017-05-28	Sebze	19476.39	3.5626	19.11
2017-05-29	Meyve	17903.11	3.5626	20.28
2017-05-29	Sebze	14642.63	3.5626	20.28
2017-05-30	Meyve	16065.59	3.5725	17.39
2017-05-30	Sebze	13497.56	3.5725	17.39
2017-05-31	Meyve	14513.7	3.5617	20.17
2017-05-31	Sebze	12516.4	3.5617	20.17
2017-06-01	Meyve	13998.36	3.5909	4.89
2017-06-01	Sebze	17970.94	3.5909	4.89
2017-06-02	Meyve	12644.14	3.7395	11.89
2017-06-02	Sebze	16011.54	3.7395	11.89
2017-06-03	Meyve	13806.55	3.7189	12.89
2017-06-03	Sebze	16867.29	3.7189	12.89
2017-06-04	Meyve	10802.46	3.6742	11.39
2017-06-04	Sebze	13199.71	3.6742	11.39
2017-06-05	Meyve	23783.09	3.5571	14.72
2017-06-05	Sebze	24699.64	3.5571	14.72
2017-06-06	Meyve	14578.61	3.5036	20.44
2017-06-06	Sebze	11787.7	3.5036	20.44
2017-06-07	Meyve	12175.77	3.5764	24.28
2017-06-07	Sebze	9842.51	3.5764	24.28
2017-06-08	Meyve	16317.75	3.5262	29.22
2017-06-08	Sebze	14302.05	3.5262	29.22
2017-06-09	Meyve	13099.15	3.4386	22.11
2017-06-09	Sebze	14047.03	3.4386	22.11
2017-06-10	Meyve	11329.98	3.5660000000000003	20.39
2017-06-10	Sebze	12366.01	3.5660000000000003	20.39
2017-06-11	Meyve	11389.2	3.8177	13.22
2017-06-11	Sebze	17429.8	3.8177	13.22
2017-06-12	Meyve	12985.52	3.8597	6.44
2017-06-12	Sebze	12652.21	3.8597	6.44
2017-06-13	Meyve	14035.93	3.5166	22.72
2017-06-13	Sebze	10211.55	3.5166	22.72
2017-06-14	Meyve	14101.57	3.5144	22.83
2017-06-14	Sebze	10776.39	3.5144	22.83
2017-06-15	Meyve	15583.59	3.5111	22.61
2017-06-15	Sebze	11124.24	3.5111	22.61
2017-06-16	Meyve	14991.83	3.5005	23.61
2017-06-16	Sebze	11055.46	3.5005	23.61
2017-06-17	Meyve	19980.8	3.51	21.56
2017-06-17	Sebze	15350.35	3.51	21.56
2017-06-18	Meyve	19530.97	3.51	19.72
2017-06-18	Sebze	15320.99	3.51	19.72
2017-06-19	Meyve	14524.54	3.51	17.89
2017-06-19	Sebze	11672.33	3.51	17.89
2017-06-20	Meyve	12520.43	3.4995	21.83
2017-06-20	Sebze	9498.32	3.4995	21.83
2017-06-21	Meyve	10340.99	3.519	22.11
2017-06-21	Sebze	8917.94	3.519	22.11
2017-06-22	Meyve	12165.92	3.5324	24.39
2017-06-22	Sebze	9144.59	3.5324	24.39
2017-06-23	Meyve	14296.16	3.5155	25.0
2017-06-23	Sebze	10135.66	3.5155	25.0
2017-06-24	Meyve	20015.23	3.4975	26.67
2017-06-24	Sebze	15027.1	3.4975	26.67
2017-06-25	Meyve	5925.31	3.4975	27.67
2017-06-25	Sebze	4830.53	3.4975	27.67
2017-06-26	Meyve	10243.51	3.4975	25.83
2017-06-26	Sebze	7783.44	3.4975	25.83
2017-06-27	Meyve	16727.21	3.4975	25.17
2017-06-27	Sebze	12052.5	3.4975	25.17
2017-06-28	Meyve	17355.99	3.4975	27.28
2017-06-28	Sebze	12946.51	3.4975	27.28
2017-06-29	Meyve	14786.44	3.5186	28.56
2017-06-29	Sebze	10888.54	3.5186	28.56
2017-06-30	Meyve	14789.3	3.5047	31.39
2017-06-30	Sebze	10865.02	3.5047	31.39
2017-07-01	Meyve	15925.38	3.6108	-4.39
2017-07-01	Sebze	17299.87	3.6108	-4.39
2017-07-02	Meyve	9902.87	3.6759	13.17
2017-07-02	Sebze	12080.54	3.6759	13.17
2017-07-03	Meyve	10201.53	3.7088	15.28
2017-07-03	Sebze	13122.57	3.7088	15.28
2017-07-04	Meyve	13609.9	3.7055	10.33
2017-07-04	Sebze	15798.66	3.7055	10.33
2017-07-05	Meyve	22639.55	3.5571	17.44
2017-07-05	Sebze	20600.08	3.5571	17.44
2017-07-06	Meyve	14204.83	3.5292	22.5
2017-07-06	Sebze	10840.92	3.5292	22.5
2017-07-07	Meyve	12324.43	3.6197	23.78
2017-07-07	Sebze	9810.28	3.6197	23.78
2017-07-08	Meyve	13847.0	3.5262	28.22
2017-07-08	Sebze	11128.6	3.5262	28.22
2017-07-09	Meyve	13798.0	3.4374	23.94
2017-07-09	Sebze	13221.41	3.4374	23.94
2017-07-10	Meyve	16571.05	3.6016	20.33
2017-07-10	Sebze	17161.92	3.6016	20.33
2017-07-11	Meyve	10295.95	3.8563	13.94
2017-07-11	Sebze	12713.19	3.8563	13.94
2017-07-12	Meyve	12287.52	3.8501	9.28
2017-07-12	Sebze	12747.21	3.8501	9.28
2017-07-13	Meyve	11826.39	3.6001	26.89
2017-07-13	Sebze	9923.07	3.6001	26.89
2017-07-14	Meyve	13317.04	3.5632	25.44
2017-07-14	Sebze	11032.46	3.5632	25.44
2017-07-15	Meyve	18282.63	3.5582	24.72
2017-07-15	Sebze	14362.2	3.5582	24.72
2017-07-16	Meyve	16033.48	3.5582	24.94
2017-07-16	Sebze	14492.52	3.5582	24.94
2017-07-17	Meyve	14056.09	3.5582	24.33
2017-07-17	Sebze	12207.78	3.5582	24.33
2017-07-18	Meyve	11578.76	3.5348	21.94
2017-07-18	Sebze	10787.85	3.5348	21.94
2017-07-19	Meyve	11143.4	3.5243	24.83
2017-07-19	Sebze	9576.53	3.5243	24.83
2017-07-20	Meyve	10505.08	3.524	25.33
2017-07-20	Sebze	9433.3	3.524	25.33
2017-07-21	Meyve	11715.75	3.5279	25.44
2017-07-21	Sebze	10501.35	3.5279	25.44
2017-07-22	Meyve	16207.94	3.5271	26.83
2017-07-22	Sebze	11903.33	3.5271	26.83
2017-07-23	Meyve	16221.67	3.5271	26.56
2017-07-23	Sebze	13713.0	3.5271	26.56
2017-07-24	Meyve	14331.24	3.5271	28.39
2017-07-24	Sebze	11970.98	3.5271	28.39
2017-07-25	Meyve	12286.43	3.5419	28.28
2017-07-25	Sebze	9635.83	3.5419	28.28
2017-07-26	Meyve	12267.01	3.5553	28.11
2017-07-26	Sebze	9491.3	3.5553	28.11
2017-07-27	Meyve	11032.56	3.5549	25.72
2017-07-27	Sebze	8518.4	3.5549	25.72
2017-07-28	Meyve	13810.44	3.5238	23.0
2017-07-28	Sebze	11462.15	3.5238	23.0
2017-07-29	Meyve	15744.3	3.5268	24.67
2017-07-29	Sebze	12887.53	3.5268	24.67
2017-07-30	Meyve	15719.07	3.5268	26.61
2017-07-30	Sebze	13148.06	3.5268	26.61
2017-07-31	Meyve	13335.76	3.5268	25.67
2017-07-31	Sebze	11753.36	3.5268	25.67
2017-08-01	Meyve	17881.53	3.6108	-2.72
2017-08-01	Sebze	17750.44	3.6108	-2.72
2017-08-02	Meyve	10019.62	3.7069	7.78
2017-08-02	Sebze	12419.21	3.7069	7.78
2017-08-03	Meyve	10302.62	3.6816	13.11
2017-08-03	Sebze	18518.01	3.6816	13.11
2017-08-04	Meyve	19969.52	3.7182	10.28
2017-08-04	Sebze	22272.78	3.7182	10.28
2017-08-05	Meyve	17564.33	3.5571	17.61
2017-08-05	Sebze	18897.45	3.5571	17.61
2017-08-06	Meyve	13397.28	3.5148	23.11
2017-08-06	Sebze	9384.57	3.5148	23.11
2017-08-07	Meyve	17459.92	3.6274	24.06
2017-08-07	Sebze	13814.78	3.6274	24.06
2017-08-08	Meyve	11277.98	3.527	27.61
2017-08-08	Sebze	10545.66	3.527	27.61
2017-08-09	Meyve	14024.97	3.4181	23.94
2017-08-09	Sebze	12384.38	3.4181	23.94
2017-08-10	Meyve	18656.42	3.6016	14.39
2017-08-10	Sebze	17070.73	3.6016	14.39
2017-08-11	Meyve	10424.54	3.8505	14.83
2017-08-11	Sebze	12655.74	3.8505	14.83
2017-08-12	Meyve	12783.68	3.8581	11.67
2017-08-12	Sebze	13373.7	3.8581	11.67
2017-08-13	Meyve	14322.61	3.5410000000000004	26.22
2017-08-13	Sebze	14284.56	3.5410000000000004	26.22
2017-08-14	Meyve	11445.79	3.5410000000000004	26.06
2017-08-14	Sebze	12691.0	3.5410000000000004	26.06
2017-08-15	Meyve	11424.8	3.5228	24.56
2017-08-15	Sebze	11625.1	3.5228	24.56
2017-08-16	Meyve	9138.69	3.525	25.33
2017-08-16	Sebze	11605.78	3.525	25.33
2017-08-17	Meyve	8861.48	3.5264	26.61
2017-08-17	Sebze	10877.07	3.5264	26.61
2017-08-18	Meyve	9740.61	3.5153	26.83
2017-08-18	Sebze	11303.43	3.5153	26.83
2017-08-19	Meyve	12163.1	3.5188	26.28
2017-08-19	Sebze	13561.72	3.5188	26.28
2017-08-20	Meyve	12636.71	3.5188	26.39
2017-08-20	Sebze	14077.78	3.5188	26.39
2017-08-21	Meyve	9718.72	3.5188	25.56
2017-08-21	Sebze	12262.18	3.5188	25.56
2017-08-22	Meyve	8845.87	3.5084	21.22
2017-08-22	Sebze	9951.99	3.5084	21.22
2017-08-23	Meyve	8535.22	3.4948	22.61
2017-08-23	Sebze	9549.45	3.4948	22.61
2017-08-24	Meyve	8825.52	3.4931	23.89
2017-08-24	Sebze	7881.06	3.4931	23.89
2017-08-25	Meyve	9460.72	3.4757	24.44
2017-08-25	Sebze	8470.91	3.4757	24.44
2017-08-26	Meyve	13002.59	3.4757	24.67
2017-08-26	Sebze	10062.2	3.4757	24.67
2017-08-27	Meyve	11037.25	3.4757	24.94
2017-08-27	Sebze	9347.83	3.4757	24.94
2017-08-28	Meyve	9034.65	3.4757	26.33
2017-08-28	Sebze	8600.6	3.4757	26.33
2017-08-29	Meyve	8912.07	3.4422	25.06
2017-08-29	Sebze	8271.12	3.4422	25.06
2017-08-30	Meyve	10632.59	3.4386	22.94
2017-08-30	Sebze	9598.54	3.4386	22.94
2017-08-31	Meyve	12011.15	3.4386	22.72
2017-08-31	Sebze	9575.95	3.4386	22.72
